team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.86802,0.60972,0.40746,0.24432,2022-01-21 15:56:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.4,3.0,0.4,,,,1.0,0.69302,0.44932,0.2688,0.1452,2022-01-21 15:56:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.9,3.1,0.6,,,,1.0,0.77828,0.42726,0.21672,0.10236,2022-01-21 15:56:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.3,2.5,0.3,,,,1.0,0.87496,0.44408,0.20394,0.08858,2022-01-21 15:56:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.4,2.6,0.6,,,,1.0,0.54952,0.24516,0.09874,0.03962,2022-01-21 15:56:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.0,2.2,0.5,,,,1.0,0.6531,0.24956,0.08448,0.03008,2022-01-21 15:56:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,85.5,2.6,0.5,,,,1.0,0.30698,0.1495,0.06588,0.02744,2022-01-21 15:56:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,,,,1.0,0.45048,0.18568,0.06756,0.02496,2022-01-21 15:56:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,81.6,2.3,0.6,,,,1.0,0.599,0.2171,0.07112,0.0236,2022-01-21 15:56:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,77.7,2.1,0.7,,,,1.0,0.401,0.12108,0.03186,0.0088,2022-01-21 15:56:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,75.8,2.2,0.8,,,,1.0,0.3469,0.09588,0.02376,0.0062,2022-01-21 15:56:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.4,2.2,0.7,,,,1.0,0.22172,0.07194,0.02038,0.00568,2022-01-21 15:56:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13198,0.04268,0.01266,0.0041,2022-01-21 15:56:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.1,2.0,0.7,,,,1.0,0.08432,0.02616,0.00736,0.00212,2022-01-21 15:56:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,70.8,1.8,0.7,,,,1.0,0.12504,0.02972,0.0065,0.00178,2022-01-21 15:56:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,82.6,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.5,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.3,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,79.1,2.4,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,77.0,1.8,0.5,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,66.0,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.5,2.1,1.3,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,81.0,2.4,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,57.9,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,46.4,1.6,1.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-21 15:56:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.86896,0.61558,0.40912,0.24774,2022-01-22 17:33:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,2.9,0.2,,,,1.0,0.92306,0.63248,0.40506,0.2372,2022-01-22 17:33:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.4,3.0,0.4,,,,1.0,0.69242,0.44562,0.26728,0.14406,2022-01-22 17:33:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.9,3.1,0.6,,,,1.0,0.77734,0.42936,0.21538,0.10138,2022-01-22 17:33:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.3,2.5,0.3,,,,1.0,0.8818,0.45106,0.20932,0.0931,2022-01-22 17:33:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.4,2.6,0.6,,,,1.0,0.5486,0.24816,0.10176,0.04056,2022-01-22 17:33:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.0,2.3,0.5,,,,1.0,0.63058,0.24242,0.085,0.02966,2022-01-22 17:33:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,85.5,2.6,0.5,,,,1.0,0.30758,0.15008,0.06622,0.02852,2022-01-22 17:33:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,,,,1.0,0.4514,0.18518,0.06892,0.02486,2022-01-22 17:33:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,81.5,2.3,0.6,,,,1.0,0.59026,0.20814,0.06654,0.02262,2022-01-22 17:33:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,77.7,2.1,0.7,,,,1.0,0.40974,0.12114,0.0323,0.00984,2022-01-22 17:33:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,76.8,2.2,0.7,,,,1.0,0.36942,0.1066,0.02826,0.00782,2022-01-22 17:33:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.4,2.2,0.7,,,,1.0,0.22266,0.07188,0.02012,0.00538,2022-01-22 17:33:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13104,0.0435,0.01338,0.00408,2022-01-22 17:33:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,74.1,2.0,0.7,,,,1.0,0.07694,0.02248,0.00586,0.00178,2022-01-22 17:33:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,70.4,1.8,0.7,,,,1.0,0.1182,0.02632,0.00548,0.0014,2022-01-22 17:33:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,82.3,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.5,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.3,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.9,2.3,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,76.7,1.8,0.5,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,66.0,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.5,2.1,1.3,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,81.0,2.4,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,57.9,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.9,1.5,1.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-22 17:33:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.86978,0.6182,0.41188,0.24868,2022-01-23 09:26:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,2.9,0.2,,,,1.0,0.92064,0.6298,0.40506,0.23594,2022-01-23 09:26:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.4,3.0,0.4,,,,1.0,0.6934,0.44882,0.26632,0.14144,2022-01-23 09:26:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.9,3.1,0.6,,,,1.0,0.77586,0.42538,0.2147,0.10098,2022-01-23 09:26:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.3,2.5,0.3,,,,1.0,0.88012,0.45046,0.20824,0.09326,2022-01-23 09:26:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.4,2.6,0.6,,,,1.0,0.55718,0.2511,0.10276,0.04094,2022-01-23 09:26:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.0,2.3,0.5,,,,1.0,0.63744,0.2465,0.08588,0.0305,2022-01-23 09:26:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,85.5,2.6,0.5,,,,1.0,0.3066,0.149,0.0661,0.0278,2022-01-23 09:26:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,,,,1.0,0.44282,0.18382,0.06754,0.02564,2022-01-23 09:26:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,81.5,2.3,0.6,,,,1.0,0.59186,0.21168,0.06844,0.02364,2022-01-23 09:26:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,77.7,2.1,0.7,,,,1.0,0.40814,0.11898,0.03264,0.01014,2022-01-23 09:26:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,76.8,2.2,0.7,,,,1.0,0.36256,0.10336,0.0265,0.0078,2022-01-23 09:26:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.4,2.2,0.7,,,,1.0,0.22414,0.07202,0.02028,0.00624,2022-01-23 09:26:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13022,0.04176,0.01276,0.0041,2022-01-23 09:26:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,74.1,2.0,0.7,,,,1.0,0.07936,0.02248,0.00566,0.00176,2022-01-23 09:26:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,70.4,1.8,0.7,,,,1.0,0.11988,0.02664,0.00524,0.00114,2022-01-23 09:26:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,82.3,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.5,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.3,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.9,2.3,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,76.7,1.8,0.5,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,66.0,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.5,2.1,1.3,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,81.0,2.4,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,57.3,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.9,1.5,1.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 09:26:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.87022,0.61828,0.4114,0.25046,2022-01-23 10:59:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,2.9,0.2,,,,1.0,0.92184,0.63376,0.4096,0.24064,2022-01-23 10:59:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.0,3.0,0.4,,,,1.0,0.67784,0.43064,0.25296,0.13556,2022-01-23 10:59:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.8,3.0,0.6,,,,1.0,0.77354,0.4265,0.21494,0.10152,2022-01-23 10:59:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.3,2.5,0.3,,,,1.0,0.88184,0.45026,0.21096,0.09186,2022-01-23 10:59:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.4,2.6,0.6,,,,1.0,0.55036,0.2448,0.09864,0.04068,2022-01-23 10:59:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.0,2.3,0.5,,,,1.0,0.63138,0.2459,0.08596,0.03088,2022-01-23 10:59:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,85.5,2.6,0.5,,,,1.0,0.32216,0.15646,0.06986,0.0288,2022-01-23 10:59:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,,,,1.0,0.44964,0.1853,0.06858,0.02576,2022-01-23 10:59:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,81.5,2.3,0.6,,,,1.0,0.58896,0.21026,0.06924,0.0223,2022-01-23 10:59:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,77.7,2.1,0.7,,,,1.0,0.41104,0.12434,0.03466,0.00964,2022-01-23 10:59:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,76.8,2.2,0.7,,,,1.0,0.36862,0.109,0.02912,0.00874,2022-01-23 10:59:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.4,2.2,0.7,,,,1.0,0.22646,0.07322,0.02054,0.00634,2022-01-23 10:59:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.12978,0.04168,0.01238,0.00388,2022-01-23 10:59:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,74.1,2.0,0.7,,,,1.0,0.07816,0.02296,0.00594,0.0019,2022-01-23 10:59:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,70.4,1.8,0.7,,,,1.0,0.11816,0.02664,0.00522,0.00104,2022-01-23 10:59:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,82.3,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.5,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.3,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.9,2.3,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,76.7,1.8,0.5,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,66.0,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.5,2.1,1.3,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,81.0,2.4,0.7,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,57.3,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.9,1.5,1.6,,,,0.0,0.0,0.0,0.0,0.0,2022-01-23 10:59:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.87244,0.61624,0.41382,0.25158,2022-01-23 11:27:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,2.9,0.2,,,,1.0,0.92266,0.63274,0.40532,0.23736,2022-01-23 11:27:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.0,3.0,0.4,,,,1.0,0.68324,0.43696,0.25874,0.13666,2022-01-23 11:27:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.8,3.0,0.6,,,,1.0,0.77564,0.42402,0.21448,0.10256,2022-01-23 11:27:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.3,2.5,0.3,,,,1.0,0.88116,0.44756,0.20766,0.0902,2022-01-23 11:27:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.4,2.6,0.6,,,,1.0,0.55168,0.25092,0.10426,0.04166,2022-01-23 11:27:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.0,2.3,0.5,,,,1.0,0.6331,0.24978,0.086,0.03036,2022-01-23 11:27:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,85.5,2.6,0.5,,,,1.0,0.31676,0.1538,0.06832,0.02886,2022-01-23 11:27:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,,,,1.0,0.44832,0.18502,0.06736,0.02582,2022-01-23 11:27:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,81.5,2.3,0.6,,,,1.0,0.58946,0.2111,0.06828,0.0237,2022-01-23 11:27:00
